,latitude,longitude,color,most similar,type
30917,34.0,-6.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
30918,34.0,-6.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
30919,34.0,-6.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
30920,34.0,-6.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
30921,34.0,-6.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
30922,34.0,-5.9,"(251, 251, 248)","(255, 255, 255)",HYPER ARID
30923,34.0,-5.8,"(246, 245, 244)","(255, 255, 255)",HYPER ARID
30924,34.0,-5.7,"(251, 251, 246)","(255, 255, 255)",HYPER ARID
30925,34.0,-5.6,"(250, 251, 245)","(255, 255, 255)",HYPER ARID
30926,34.0,-5.5,"(249, 251, 245)","(255, 255, 255)",HYPER ARID
30927,34.0,-5.4,"(234, 228, 233)","(255, 245, 208)",ARID
30928,34.0,-5.3,"(240, 236, 239)","(255, 255, 255)",HYPER ARID
30929,34.0,-5.2,"(237, 231, 236)","(255, 255, 255)",HYPER ARID
30930,34.0,-5.1,"(252, 252, 250)","(255, 255, 255)",HYPER ARID
30931,34.0,-5.0,"(230, 223, 229)","(255, 245, 208)",ARID
30932,34.0,-4.9,"(228, 220, 227)","(255, 245, 208)",ARID
30933,34.0,-4.8,"(230, 223, 229)","(255, 245, 208)",ARID
30934,34.0,-4.7,"(243, 238, 240)","(255, 255, 255)",HYPER ARID
30935,34.0,-4.6,"(236, 231, 235)","(255, 245, 208)",ARID
30936,34.0,-4.5,"(234, 228, 233)","(255, 245, 208)",ARID
30937,34.0,-4.4,"(241, 237, 240)","(255, 255, 255)",HYPER ARID
30938,34.0,-4.3,"(242, 247, 239)","(255, 255, 255)",HYPER ARID
30939,34.0,-4.2,"(250, 250, 248)","(255, 255, 255)",HYPER ARID
30940,34.0,-4.1,"(243, 247, 240)","(255, 255, 255)",HYPER ARID
30941,34.0,-4.0,"(249, 250, 246)","(255, 255, 255)",HYPER ARID
30942,34.0,-3.9,"(244, 240, 242)","(255, 255, 255)",HYPER ARID
30943,34.0,-3.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
30944,34.0,-3.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
30945,34.0,-3.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
30946,34.0,-3.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
30947,34.0,-3.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
30948,34.0,-3.3,"(249, 251, 245)","(255, 255, 255)",HYPER ARID
30949,34.0,-3.2,"(250, 250, 247)","(255, 255, 255)",HYPER ARID
30950,34.0,-3.1,"(245, 248, 242)","(255, 255, 255)",HYPER ARID
30951,34.0,-3.0,"(248, 249, 244)","(255, 255, 255)",HYPER ARID
30952,34.0,-2.9,"(238, 245, 235)","(255, 255, 255)",HYPER ARID
30953,34.0,-2.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
30954,34.0,-2.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
30955,34.0,-2.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
30956,34.0,-2.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
30957,34.0,-2.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
30958,34.0,-2.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
30959,34.0,-2.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
30960,34.0,-2.1,"(250, 250, 246)","(255, 255, 255)",HYPER ARID
30961,34.0,-2.0,"(249, 250, 239)","(255, 255, 255)",HYPER ARID
30962,34.0,-1.9,"(248, 250, 244)","(255, 255, 255)",HYPER ARID
30963,34.0,-1.8,"(245, 250, 248)","(255, 255, 255)",HYPER ARID
30964,34.0,-1.7,"(215, 219, 228)","(255, 245, 208)",ARID
30965,34.0,-1.6,"(146, 244, 248)","(168, 253, 227)",SUB HUMID
30966,34.0,-1.5,"(147, 236, 241)","(168, 253, 227)",SUB HUMID
30967,34.0,-1.4,"(145, 243, 248)","(168, 253, 227)",SUB HUMID
30968,34.0,-1.3,"(146, 244, 248)","(168, 253, 227)",SUB HUMID
30969,34.0,-1.2,"(150, 216, 206)","(168, 253, 227)",SUB HUMID
30970,34.0,-1.1,"(211, 234, 218)","(255, 245, 208)",ARID
30971,34.0,-1.0,"(251, 250, 218)","(255, 245, 208)",ARID
30972,34.0,-0.9,"(251, 250, 212)","(255, 245, 208)",ARID
30973,34.0,-0.8,"(251, 250, 218)","(255, 245, 208)",ARID
30974,34.0,-0.7,"(251, 250, 218)","(255, 245, 208)",ARID
30975,34.0,-0.6,"(251, 249, 219)","(255, 245, 208)",ARID
30976,34.0,-0.5,"(250, 249, 220)","(255, 245, 208)",ARID
30977,34.0,-0.4,"(197, 200, 114)","(88, 211, 150)",HUMID
30978,34.0,-0.3,"(184, 188, 98)","(88, 211, 150)",HUMID
30979,34.0,-0.2,"(251, 250, 211)","(255, 245, 208)",ARID
30980,34.0,-0.1,"(245, 242, 212)","(255, 245, 208)",ARID
30981,34.0,0.0,"(246, 243, 213)","(255, 245, 208)",ARID
30982,34.0,0.1,"(251, 250, 218)","(255, 245, 208)",ARID
30983,34.0,0.2,"(251, 250, 218)","(255, 245, 208)",ARID
30984,34.0,0.3,"(251, 250, 218)","(255, 245, 208)",ARID
30985,34.0,0.4,"(251, 250, 218)","(255, 245, 208)",ARID
30986,34.0,0.5,"(251, 250, 218)","(255, 245, 208)",ARID
30987,34.0,0.6,"(251, 250, 215)","(255, 245, 208)",ARID
30988,34.0,0.7,"(250, 250, 213)","(255, 245, 208)",ARID
30989,34.0,0.8,"(250, 249, 218)","(255, 245, 208)",ARID
30990,34.0,0.9,"(250, 248, 220)","(255, 245, 208)",ARID
30991,34.0,1.0,"(248, 246, 204)","(255, 245, 208)",ARID
30992,34.0,1.1,"(220, 222, 98)","(223, 225, 0)",SEMI ARID
30993,34.0,1.2,"(228, 228, 76)","(223, 225, 0)",SEMI ARID
30994,34.0,1.3,"(226, 225, 68)","(223, 225, 0)",SEMI ARID
30995,34.0,1.4,"(227, 228, 78)","(223, 225, 0)",SEMI ARID
30996,34.0,1.5,"(227, 229, 70)","(223, 225, 0)",SEMI ARID
30997,34.0,1.6,"(229, 229, 75)","(223, 225, 0)",SEMI ARID
30998,34.0,1.7,"(227, 228, 79)","(223, 225, 0)",SEMI ARID
30999,34.0,1.8,"(221, 219, 121)","(255, 245, 208)",ARID
31000,34.0,1.9,"(199, 200, 87)","(223, 225, 0)",SEMI ARID
31001,34.0,2.0,"(224, 226, 71)","(223, 225, 0)",SEMI ARID
31002,34.0,2.1,"(231, 234, 71)","(223, 225, 0)",SEMI ARID
31003,34.0,2.2,"(208, 210, 88)","(223, 225, 0)",SEMI ARID
31004,34.0,2.3,"(248, 248, 199)","(255, 245, 208)",ARID
31005,34.0,2.4,"(249, 250, 224)","(255, 245, 208)",ARID
31006,34.0,2.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31007,34.0,2.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31008,34.0,2.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31009,34.0,2.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31010,34.0,2.9,"(252, 251, 250)","(255, 255, 255)",HYPER ARID
31011,34.0,3.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31012,34.0,3.1,"(251, 249, 248)","(255, 255, 255)",HYPER ARID
31013,34.0,3.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31014,34.0,3.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31015,34.0,3.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31016,34.0,3.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31017,34.0,3.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31018,34.0,3.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31019,34.0,3.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31020,34.0,3.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31021,34.0,4.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31022,34.0,4.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31023,34.0,4.2,"(247, 244, 245)","(255, 255, 255)",HYPER ARID
31024,34.0,4.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31025,34.0,4.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31026,34.0,4.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31027,34.0,4.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31028,34.0,4.7,"(249, 248, 248)","(255, 255, 255)",HYPER ARID
31029,34.0,4.8,"(253, 253, 252)","(255, 255, 255)",HYPER ARID
31030,34.0,4.9,"(252, 251, 251)","(255, 255, 255)",HYPER ARID
31031,34.0,5.0,"(253, 253, 251)","(255, 255, 255)",HYPER ARID
31032,34.0,5.1,"(251, 250, 249)","(255, 255, 255)",HYPER ARID
31033,34.0,5.2,"(250, 248, 249)","(255, 255, 255)",HYPER ARID
31034,34.0,5.3,"(252, 252, 250)","(255, 255, 255)",HYPER ARID
31035,34.0,5.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31036,34.0,5.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31037,34.0,5.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31038,34.0,5.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31039,34.0,5.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31040,34.0,5.9,"(245, 249, 243)","(255, 255, 255)",HYPER ARID
31041,34.0,6.0,"(244, 247, 247)","(255, 255, 255)",HYPER ARID
31042,34.0,6.1,"(247, 248, 248)","(255, 255, 255)",HYPER ARID
31043,34.0,6.2,"(245, 247, 248)","(255, 255, 255)",HYPER ARID
31044,34.0,6.3,"(157, 244, 246)","(168, 253, 227)",SUB HUMID
31045,34.0,6.4,"(148, 244, 247)","(168, 253, 227)",SUB HUMID
31046,34.0,6.5,"(223, 248, 248)","(255, 255, 255)",HYPER ARID
31047,34.0,6.6,"(146, 244, 248)","(168, 253, 227)",SUB HUMID
31048,34.0,6.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31049,34.0,6.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31050,34.0,6.9,"(197, 246, 241)","(168, 253, 227)",SUB HUMID
31051,34.0,7.0,"(197, 246, 241)","(168, 253, 227)",SUB HUMID
31052,34.0,7.1,"(147, 243, 241)","(168, 253, 227)",SUB HUMID
31053,34.0,7.2,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
31054,34.0,7.3,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
31055,34.0,7.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
31056,34.0,7.5,"(247, 242, 239)","(255, 255, 255)",HYPER ARID
31057,34.0,7.6,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
31058,34.0,7.7,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
31059,34.0,7.8,"(248, 245, 236)","(255, 255, 255)",HYPER ARID
31060,34.0,7.9,"(252, 249, 241)","(255, 255, 255)",HYPER ARID
31061,34.0,8.0,"(252, 250, 241)","(255, 255, 255)",HYPER ARID
31062,34.0,8.1,"(250, 247, 248)","(255, 255, 255)",HYPER ARID
31063,34.0,8.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31064,34.0,8.3,"(244, 247, 247)","(255, 255, 255)",HYPER ARID
31065,34.0,8.4,"(244, 247, 247)","(255, 255, 255)",HYPER ARID
31066,34.0,8.5,"(242, 243, 245)","(255, 255, 255)",HYPER ARID
31067,34.0,8.6,"(244, 247, 247)","(255, 255, 255)",HYPER ARID
31068,34.0,8.7,"(246, 248, 248)","(255, 255, 255)",HYPER ARID
31069,34.0,8.8,"(246, 248, 248)","(255, 255, 255)",HYPER ARID
31070,34.0,8.9,"(244, 247, 247)","(255, 255, 255)",HYPER ARID
31071,34.0,9.0,"(251, 251, 251)","(255, 255, 255)",HYPER ARID
31072,34.0,9.1,"(241, 238, 240)","(255, 255, 255)",HYPER ARID
31073,34.0,9.2,"(246, 243, 244)","(255, 255, 255)",HYPER ARID
31074,34.0,9.3,"(252, 251, 251)","(255, 255, 255)",HYPER ARID
31075,34.0,9.4,"(233, 227, 232)","(255, 245, 208)",ARID
31076,34.0,9.5,"(246, 244, 246)","(255, 255, 255)",HYPER ARID
31077,34.0,9.6,"(249, 250, 250)","(255, 255, 255)",HYPER ARID
31078,34.0,9.7,"(244, 247, 247)","(255, 255, 255)",HYPER ARID
31079,34.0,9.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31080,34.0,9.9,"(249, 250, 246)","(255, 255, 255)",HYPER ARID
31081,34.0,10.0,"(214, 225, 229)","(255, 245, 208)",ARID
31082,34.0,10.1,"(151, 163, 167)","(88, 211, 150)",HUMID
31083,34.0,10.2,"(102, 114, 118)","(88, 211, 150)",HUMID
31084,34.0,10.3,"(119, 134, 139)","(88, 211, 150)",HUMID
31085,34.0,10.4,"(124, 140, 147)","(88, 211, 150)",HUMID
31086,34.0,10.5,"(141, 157, 164)","(88, 211, 150)",HUMID
31087,34.0,10.6,"(177, 193, 200)","(168, 253, 227)",SUB HUMID
31088,34.0,10.7,"(157, 174, 180)","(88, 211, 150)",HUMID
31089,34.0,10.8,"(209, 224, 231)","(168, 253, 227)",SUB HUMID
31090,34.0,10.9,"(197, 212, 219)","(168, 253, 227)",SUB HUMID
31091,34.0,11.0,"(159, 175, 184)","(88, 211, 150)",HUMID
31092,34.0,11.1,"(174, 183, 209)","(168, 253, 227)",SUB HUMID
31093,34.0,11.2,"(190, 212, 243)","(168, 253, 227)",SUB HUMID
31094,34.0,11.3,"(185, 210, 244)","(168, 253, 227)",SUB HUMID
31095,34.0,11.4,"(185, 210, 243)","(168, 253, 227)",SUB HUMID
31096,34.0,11.5,"(185, 210, 241)","(168, 253, 227)",SUB HUMID
31097,34.0,11.6,"(186, 210, 240)","(168, 253, 227)",SUB HUMID
31098,34.0,11.7,"(187, 210, 241)","(168, 253, 227)",SUB HUMID
31099,34.0,11.8,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
31100,34.0,11.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
31101,34.0,12.0,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
31102,34.0,12.1,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
31103,34.0,12.2,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
31104,34.0,12.3,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
31105,34.0,12.4,"(177, 211, 234)","(168, 253, 227)",SUB HUMID
31106,34.1,-8.1,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
31107,34.1,-8.0,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
31108,34.1,-7.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
31109,34.1,-7.8,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
31110,34.1,-7.7,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
31111,34.1,-7.6,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
31112,34.1,-7.5,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
31113,34.1,-7.4,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
31114,34.1,-7.3,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
31115,34.1,-7.2,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
31116,34.1,-7.1,"(192, 209, 239)","(168, 253, 227)",SUB HUMID
31117,34.1,-7.0,"(191, 209, 237)","(168, 253, 227)",SUB HUMID
31118,34.1,-6.9,"(178, 191, 208)","(168, 253, 227)",SUB HUMID
31119,34.1,-6.8,"(151, 153, 161)","(88, 211, 150)",HUMID
31120,34.1,-6.7,"(238, 243, 236)","(255, 255, 255)",HYPER ARID
31121,34.1,-6.6,"(243, 247, 235)","(255, 255, 255)",HYPER ARID
31122,34.1,-6.5,"(242, 246, 239)","(255, 255, 255)",HYPER ARID
31123,34.1,-6.4,"(242, 247, 239)","(255, 255, 255)",HYPER ARID
31124,34.1,-6.3,"(237, 245, 234)","(255, 255, 255)",HYPER ARID
31125,34.1,-6.2,"(236, 244, 233)","(255, 255, 255)",HYPER ARID
31126,34.1,-6.1,"(235, 244, 232)","(255, 245, 208)",ARID
31127,34.1,-6.0,"(245, 249, 242)","(255, 255, 255)",HYPER ARID
31128,34.1,-5.9,"(245, 242, 242)","(255, 255, 255)",HYPER ARID
31129,34.1,-5.8,"(249, 250, 246)","(255, 255, 255)",HYPER ARID
31130,34.1,-5.7,"(251, 251, 246)","(255, 255, 255)",HYPER ARID
31131,34.1,-5.6,"(246, 248, 242)","(255, 255, 255)",HYPER ARID
31132,34.1,-5.5,"(247, 249, 244)","(255, 255, 255)",HYPER ARID
31133,34.1,-5.4,"(250, 251, 246)","(255, 255, 255)",HYPER ARID
31134,34.1,-5.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31135,34.1,-5.2,"(251, 251, 248)","(255, 255, 255)",HYPER ARID
31136,34.1,-5.1,"(250, 250, 247)","(255, 255, 255)",HYPER ARID
31137,34.1,-5.0,"(247, 249, 244)","(255, 255, 255)",HYPER ARID
31138,34.1,-4.9,"(251, 251, 247)","(255, 255, 255)",HYPER ARID
31139,34.1,-4.8,"(251, 251, 248)","(255, 255, 255)",HYPER ARID
31140,34.1,-4.7,"(250, 250, 247)","(255, 255, 255)",HYPER ARID
31141,34.1,-4.6,"(249, 250, 245)","(255, 255, 255)",HYPER ARID
31142,34.1,-4.5,"(252, 244, 245)","(255, 255, 255)",HYPER ARID
31143,34.1,-4.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31144,34.1,-4.3,"(244, 247, 240)","(255, 255, 255)",HYPER ARID
31145,34.1,-4.2,"(243, 247, 240)","(255, 255, 255)",HYPER ARID
31146,34.1,-4.1,"(249, 249, 246)","(255, 255, 255)",HYPER ARID
31147,34.1,-4.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31148,34.1,-3.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31149,34.1,-3.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31150,34.1,-3.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31151,34.1,-3.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31152,34.1,-3.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31153,34.1,-3.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31154,34.1,-3.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31155,34.1,-3.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31156,34.1,-3.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31157,34.1,-3.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31158,34.1,-2.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31159,34.1,-2.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31160,34.1,-2.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31161,34.1,-2.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31162,34.1,-2.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31163,34.1,-2.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31164,34.1,-2.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31165,34.1,-2.2,"(237, 237, 236)","(255, 255, 255)",HYPER ARID
31166,34.1,-2.1,"(232, 232, 231)","(255, 245, 208)",ARID
31167,34.1,-2.0,"(225, 226, 226)","(255, 245, 208)",ARID
31168,34.1,-1.9,"(250, 249, 248)","(255, 255, 255)",HYPER ARID
31169,34.1,-1.8,"(237, 238, 238)","(255, 255, 255)",HYPER ARID
31170,34.1,-1.7,"(174, 171, 157)","(88, 211, 150)",HUMID
31171,34.1,-1.6,"(248, 249, 221)","(255, 245, 208)",ARID
31172,34.1,-1.5,"(234, 238, 214)","(255, 245, 208)",ARID
31173,34.1,-1.4,"(146, 244, 248)","(168, 253, 227)",SUB HUMID
31174,34.1,-1.3,"(147, 236, 238)","(168, 253, 227)",SUB HUMID
31175,34.1,-1.2,"(146, 244, 248)","(168, 253, 227)",SUB HUMID
31176,34.1,-1.1,"(146, 244, 248)","(168, 253, 227)",SUB HUMID
31177,34.1,-1.0,"(251, 247, 213)","(255, 245, 208)",ARID
31178,34.1,-0.9,"(250, 248, 215)","(255, 245, 208)",ARID
31179,34.1,-0.8,"(251, 250, 218)","(255, 245, 208)",ARID
31180,34.1,-0.7,"(251, 250, 218)","(255, 245, 208)",ARID
31181,34.1,-0.6,"(250, 250, 218)","(255, 245, 208)",ARID
31182,34.1,-0.5,"(244, 241, 212)","(255, 245, 208)",ARID
31183,34.1,-0.4,"(244, 245, 212)","(255, 245, 208)",ARID
31184,34.1,-0.3,"(241, 247, 194)","(255, 245, 208)",ARID
31185,34.1,-0.2,"(241, 240, 205)","(255, 245, 208)",ARID
31186,34.1,-0.1,"(242, 246, 206)","(255, 245, 208)",ARID
31187,34.1,0.0,"(245, 249, 208)","(255, 245, 208)",ARID
31188,34.1,0.1,"(249, 250, 215)","(255, 245, 208)",ARID
31189,34.1,0.2,"(250, 250, 215)","(255, 245, 208)",ARID
31190,34.1,0.3,"(244, 250, 206)","(255, 245, 208)",ARID
31191,34.1,0.4,"(249, 250, 214)","(255, 245, 208)",ARID
31192,34.1,0.5,"(247, 249, 212)","(255, 245, 208)",ARID
31193,34.1,0.6,"(246, 249, 210)","(255, 245, 208)",ARID
31194,34.1,0.7,"(251, 250, 218)","(255, 245, 208)",ARID
31195,34.1,0.8,"(246, 250, 210)","(255, 245, 208)",ARID
31196,34.1,0.9,"(251, 250, 218)","(255, 245, 208)",ARID
31197,34.1,1.0,"(250, 250, 217)","(255, 245, 208)",ARID
31198,34.1,1.1,"(249, 247, 213)","(255, 245, 208)",ARID
31199,34.1,1.2,"(250, 247, 206)","(255, 245, 208)",ARID
31200,34.1,1.3,"(224, 225, 75)","(223, 225, 0)",SEMI ARID
31201,34.1,1.4,"(229, 229, 71)","(223, 225, 0)",SEMI ARID
31202,34.1,1.5,"(229, 230, 69)","(223, 225, 0)",SEMI ARID
31203,34.1,1.6,"(229, 230, 69)","(223, 225, 0)",SEMI ARID
31204,34.1,1.7,"(229, 229, 70)","(223, 225, 0)",SEMI ARID
31205,34.1,1.8,"(229, 229, 70)","(223, 225, 0)",SEMI ARID
31206,34.1,1.9,"(229, 229, 70)","(223, 225, 0)",SEMI ARID
31207,34.1,2.0,"(219, 220, 59)","(223, 225, 0)",SEMI ARID
31208,34.1,2.1,"(229, 229, 70)","(223, 225, 0)",SEMI ARID
31209,34.1,2.2,"(227, 228, 75)","(223, 225, 0)",SEMI ARID
31210,34.1,2.3,"(219, 221, 90)","(223, 225, 0)",SEMI ARID
31211,34.1,2.4,"(243, 244, 214)","(255, 245, 208)",ARID
31212,34.1,2.5,"(248, 240, 213)","(255, 245, 208)",ARID
31213,34.1,2.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31214,34.1,2.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31215,34.1,2.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31216,34.1,2.9,"(253, 248, 246)","(255, 255, 255)",HYPER ARID
31217,34.1,3.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31218,34.1,3.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31219,34.1,3.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31220,34.1,3.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31221,34.1,3.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31222,34.1,3.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31223,34.1,3.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31224,34.1,3.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31225,34.1,3.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31226,34.1,3.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31227,34.1,4.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31228,34.1,4.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31229,34.1,4.2,"(246, 243, 244)","(255, 255, 255)",HYPER ARID
31230,34.1,4.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31231,34.1,4.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31232,34.1,4.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31233,34.1,4.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31234,34.1,4.7,"(209, 210, 209)","(255, 245, 208)",ARID
31235,34.1,4.8,"(217, 217, 216)","(255, 245, 208)",ARID
31236,34.1,4.9,"(253, 252, 251)","(255, 255, 255)",HYPER ARID
31237,34.1,5.0,"(248, 247, 247)","(255, 255, 255)",HYPER ARID
31238,34.1,5.1,"(212, 212, 212)","(255, 245, 208)",ARID
31239,34.1,5.2,"(231, 230, 230)","(255, 245, 208)",ARID
31240,34.1,5.3,"(234, 234, 233)","(255, 245, 208)",ARID
31241,34.1,5.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31242,34.1,5.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31243,34.1,5.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31244,34.1,5.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31245,34.1,5.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31246,34.1,5.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31247,34.1,6.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31248,34.1,6.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31249,34.1,6.2,"(176, 245, 248)","(168, 253, 227)",SUB HUMID
31250,34.1,6.3,"(151, 245, 242)","(168, 253, 227)",SUB HUMID
31251,34.1,6.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31252,34.1,6.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31253,34.1,6.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31254,34.1,6.7,"(157, 242, 241)","(168, 253, 227)",SUB HUMID
31255,34.1,6.8,"(149, 244, 243)","(168, 253, 227)",SUB HUMID
31256,34.1,6.9,"(151, 243, 236)","(168, 253, 227)",SUB HUMID
31257,34.1,7.0,"(249, 250, 248)","(255, 255, 255)",HYPER ARID
31258,34.1,7.1,"(146, 244, 248)","(168, 253, 227)",SUB HUMID
31259,34.1,7.2,"(146, 244, 248)","(168, 253, 227)",SUB HUMID
31260,34.1,7.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31261,34.1,7.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31262,34.1,7.5,"(134, 224, 235)","(105, 246, 255)",CHOTT
31263,34.1,7.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31264,34.1,7.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
31265,34.1,7.8,"(246, 245, 244)","(255, 255, 255)",HYPER ARID
31266,34.1,7.9,"(247, 246, 240)","(255, 255, 255)",HYPER ARID
31267,34.1,8.0,"(252, 250, 247)","(255, 255, 255)",HYPER ARID
31268,34.1,8.1,"(248, 250, 246)","(255, 255, 255)",HYPER ARID
31269,34.1,8.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
